,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1916,20913032,0.81,True,Centrum-West,52.38,4.9,Private room,1,1,1,6,96.0,1,1125,True,5,1,4.73,False,96.0,96.0,0.04,0.1,0.15,4.99,,
1917,20922280,0.95,False,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,1,10,200.0,3,1125,True,0,0,4.56,False,100.0,600.0,0.06,0.15,0.23,4.99,0.0,717.4657534246576
1918,20967046,0.6,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,3,163.0,3,1125,True,0,0,5.0,False,40.75,489.0,0.07,0.13,0.21,4.99,0.0,801.5068493150685
1919,20975003,0.85,False,Zuid,52.34,4.855,Entire home/apt,2,1,1,9,228.0,2,1125,True,0,0,4.9,False,114.0,456.0,0.1,0.16,0.21,4.99,,
1920,20981331,0.75,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,7,225.0,3,999,True,1,0,4.82,False,112.5,675.0,0.08,0.2,0.25,4.99,0.01643835616438356,1123.5616438356165
1921,20987240,0.02,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,8,4,10,15,325.0,2,1125,True,0,0,4.9,False,40.62,650.0,0.09,0.19,0.2,4.99,,
1922,21001196,0.0,False,Centrum-West,52.38,4.88,Entire home/apt,2,1,1,8,215.0,2,30,True,0,0,4.83,False,107.5,430.0,0.06,0.17,0.22,4.99,,
1923,21002581,1.0,True,Noord-West,52.4,4.87,Entire home/apt,6,3,5,13,224.0,1,180,True,0,1,4.84,True,37.34,224.0,0.06,0.31,0.29,4.99,0.16986301369863013,987.931506849315
1924,21005123,0.5,False,Oud-Noord,52.38,4.906,Entire home/apt,16,8,18,28,714.0,2,1125,True,1,0,4.14,True,44.62,1428.0,0.12,0.2,0.28,10.99,,
1925,21005647,0.75,False,Oud-Oost,52.34,4.914,Entire home/apt,4,2,3,8,250.0,3,1125,True,4,0,4.88,False,62.5,750.0,0.06,0.25,0.25,4.99,0.010958904109589041,1292.7945205479452
1926,21005934,0.0,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,7,165.0,1,112,True,0,0,4.59,False,41.25,165.0,0.07,0.14,0.15,4.99,,
1927,21009564,0.78,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,2,140.0,3,10,True,4,7,4.75,True,70.0,420.0,0.06,0.17,0.19,4.99,0.29315068493150687,798.7260273972603
1928,21019335,0.71,False,Centrum-West,52.38,4.89,Private room,2,1,1,6,146.0,1,1125,True,3,1,4.68,False,73.0,146.0,0.07,0.13,0.17,4.99,,
1929,21024509,0.97,False,Bijlmer-Centrum,52.3,4.945,Private room,2,1,1,8,69.0,1,1125,True,7,12,3.55,True,34.5,69.0,0.06,0.1,0.14,2.99,0.2493150684931507,380.43835616438355
1930,21048399,1.0,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,2,150.0,1,1125,True,0,0,5.0,False,75.0,150.0,0.09,0.17,0.18,4.99,,
1931,21070372,0.71,False,Bos en Lommer,52.38,4.84,Entire home/apt,4,2,2,10,333.0,2,1125,True,4,0,4.77,True,83.25,666.0,0.06,0.31,0.25,4.99,,
1932,21070432,0.0,False,Bijlmer-Oost,52.3,4.973,Private room,2,1,2,8,30.0,1,40,True,0,0,4.3,True,15.0,30.0,0.09,0.08,0.16,0.99,,
1933,21073542,1.0,True,Oud-Noord,52.4,4.906,Entire home/apt,4,2,4,5,199.0,3,1125,True,0,0,5.0,False,49.75,597.0,0.08,0.12,0.22,4.99,0.0,995.0
1934,21078155,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,2,85.0,2,1125,True,0,0,4.63,True,42.5,170.0,0.07,0.09,0.15,4.99,,
1935,21093374,0.0,False,Oud-Noord,52.4,4.906,Entire home/apt,4,2,3,15,346.0,3,30,True,0,0,4.8,False,86.5,1038.0,0.06,0.17,0.27,4.99,0.0547945205479452,1747.3972602739725
1936,21103093,1.0,True,Noord-West,52.4,4.902,Private room,4,1,4,3,105.0,3,1125,True,2,3,4.89,True,26.25,315.0,0.06,0.19,0.16,4.99,0.8,713.6849315068494
1937,21103171,0.38,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,2,6,191.0,2,1125,True,0,0,4.97,False,47.75,382.0,0.08,0.28,0.21,4.99,,
1938,21108062,1.0,False,Bos en Lommer,52.38,4.855,Entire home/apt,2,1,1,10,160.0,2,1125,True,2,1,4.94,True,80.0,320.0,0.07,0.19,0.22,4.99,,
1939,21114452,1.0,True,Bos en Lommer,52.38,4.855,Private room,2,1,1,1,79.0,2,4,True,3,4,4.93,False,39.5,158.0,0.07,0.12,0.15,4.99,0.06301369863013699,427.958904109589
1940,21118786,0.38,False,Zuid,52.34,4.87,Private room,2,1,1,4,100.0,3,10,True,0,0,4.95,False,50.0,300.0,0.08,0.16,0.2,4.99,0.4246575342465753,500.0
1941,21133841,0.47,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,4,2,4,7,190.0,3,1125,True,0,0,5.0,False,47.5,570.0,0.06,0.18,0.16,4.99,0.06301369863013699,976.5479452054794
1942,21147886,1.0,False,Noord-Oost,52.4,4.93,Entire home/apt,4,2,3,6,180.0,2,30,True,0,0,5.0,False,45.0,360.0,0.07,0.24,0.24,4.99,,
1943,21180046,0.65,False,Centrum-Oost,52.38,4.883,Private room,2,1,1,6,72.0,1,30,True,0,0,4.62,True,36.0,72.0,0.04,0.13,0.17,2.99,,
1944,21211980,1.0,True,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,1,6,153.0,3,100,True,3,5,4.95,True,76.5,459.0,0.08,0.18,0.19,4.99,0.1095890410958904,705.5479452054794
1945,21215640,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,9,311.0,2,30,True,6,0,5.0,False,155.5,622.0,0.07,0.2,0.18,4.99,0.049315068493150684,1578.3835616438357
1946,21226334,0.96,True,Centrum-West,52.38,4.89,Entire home/apt,4,2,2,29,784.0,3,1125,True,4,1,4.59,True,196.0,2352.0,0.09,0.18,0.35,10.99,0.684931506849315,3973.904109589041
1947,21236975,0.84,False,Centrum-Oost,52.38,4.906,Entire home/apt,2,1,1,15,402.0,1,10,True,26,0,4.55,True,201.0,402.0,0.05,0.26,0.22,10.99,,
1948,21247963,0.75,False,Bos en Lommer,52.38,4.85,Entire home/apt,2,1,1,1,145.0,3,112,True,0,0,5.0,False,72.5,435.0,0.08,0.14,0.14,4.99,0.0,725.0
1949,21258921,0.89,True,Centrum-West,52.38,4.887,Private room,2,1,2,7,129.0,2,1125,True,3,7,4.88,True,64.5,258.0,0.05,0.13,0.2,4.99,,
1950,21264368,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,4,2,2,10,250.0,4,8,True,0,0,5.0,True,62.5,1000.0,0.08,0.17,0.25,4.99,0.0,1250.0
1951,21277877,0.66,False,Centrum-Oost,52.38,4.92,Entire home/apt,2,1,1,13,124.0,2,1125,True,5,0,4.86,True,62.0,248.0,0.09,0.21,0.18,4.99,,
1952,21287496,1.0,False,Slotervaart,52.34,4.836,Entire home/apt,5,3,3,4,90.0,2,15,True,0,1,4.85,False,18.0,180.0,0.05,0.12,0.15,4.99,0.005479452054794521,448.63013698630135
1953,21294358,0.88,False,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,2,1,1,10,148.0,2,10,True,1,0,4.95,False,74.0,296.0,0.06,0.17,0.17,4.99,,
1954,21301815,0.33,False,IJburg - Zeeburgereiland,52.34,5.0,Entire home/apt,6,3,7,25,750.0,1,1125,True,0,0,4.4,True,125.0,750.0,0.08,0.28,0.26,10.99,,
1955,21315774,0.47,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,2,1,1,6,160.0,2,3,True,0,3,4.88,False,80.0,320.0,0.08,0.19,0.17,4.99,,
1956,21317969,0.96,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,2,12,259.0,7,180,True,9,2,4.6,True,64.75,1813.0,0.12,0.22,0.28,4.99,0.4246575342465753,1397.7534246575342
1957,21324372,0.63,False,De Baarsjes - Oud-West,52.38,4.855,Private room,2,1,1,10,130.0,1,100,True,13,1,4.42,False,65.0,130.0,0.07,0.12,0.18,4.99,,
1958,21327054,1.0,True,De Baarsjes - Oud-West,52.38,4.86,Private room,1,1,1,4,62.0,1,1125,True,6,4,4.63,True,62.0,62.0,0.05,0.13,0.15,2.99,,
1959,21331374,0.85,False,IJburg - Zeeburgereiland,52.34,5.0,Entire home/apt,4,2,5,11,276.0,2,1125,True,2,0,4.91,False,69.0,552.0,0.1,0.12,0.22,4.99,,
1960,21353774,1.0,True,Noord-West,52.4,4.87,Entire home/apt,6,3,4,14,224.0,1,180,True,8,3,4.78,True,37.34,224.0,0.1,0.17,0.22,4.99,0.6246575342465753,986.917808219178
1961,21363769,0.33,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,4,2,2,7,320.0,4,1125,True,5,0,4.79,False,80.0,1280.0,0.1,0.23,0.18,4.99,0.0136986301369863,1144.6575342465753
1962,21364149,1.0,False,IJburg - Zeeburgereiland,52.34,4.996,Entire home/apt,2,1,1,5,90.0,6,20,True,0,0,5.0,False,45.0,540.0,0.07,0.16,0.16,4.99,0.0,450.0
1963,21364983,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,5,100.0,2,1125,True,0,1,5.0,False,50.0,200.0,0.06,0.14,0.2,4.99,,
1964,21374801,0.91,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,8,150.0,3,1125,True,0,0,4.91,False,75.0,450.0,0.07,0.07,0.2,4.99,0.0,750.0
1965,21378195,0.68,False,Centrum-West,52.38,4.883,Private room,2,1,2,5,89.0,1,90,True,0,0,4.79,True,44.5,89.0,0.04,0.12,0.17,4.99,,
1966,21405561,0.82,False,Watergraafsmeer,52.34,4.918,Private room,2,1,1,8,115.0,2,1125,True,3,5,4.88,False,57.5,230.0,0.05,0.16,0.17,4.99,,
1967,21421856,1.0,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,2,94.0,2,1125,True,0,0,4.91,True,47.0,188.0,0.05,0.1,0.15,4.99,,
1968,21430513,0.93,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,7,100.0,2,1125,True,3,2,4.69,False,50.0,200.0,0.05,0.12,0.16,4.99,,
1969,21458065,0.84,False,Centrum-West,52.38,4.887,Private room,2,1,1,2,175.0,2,7,True,0,4,4.96,False,87.5,350.0,0.06,0.2,0.19,4.99,,
1970,21486402,1.0,False,De Baarsjes - Oud-West,52.34,4.86,Private room,2,1,1,4,96.0,2,10,True,1,5,4.69,True,48.0,192.0,0.06,0.13,0.16,4.99,,
1971,21511394,1.0,False,Watergraafsmeer,52.34,4.92,Private room,2,1,1,7,82.0,3,4,True,3,3,4.61,True,41.0,246.0,0.06,0.13,0.16,4.99,0.0958904109589041,409.4246575342466
1972,21529245,0.54,False,Centrum-West,52.38,4.887,Private room,2,1,1,10,151.0,1,1,True,24,5,4.89,False,75.5,151.0,0.08,0.14,0.15,4.99,,
1973,21542411,1.0,True,Centrum-West,52.38,4.895,Private room,3,1,2,5,132.0,1,4,True,0,9,4.82,True,44.0,132.0,0.07,0.18,0.16,4.99,,
1974,21546628,0.72,False,Oud-Noord,52.38,4.906,Entire home/apt,4,2,5,21,625.0,3,40,True,3,2,4.69,True,156.2,1875.0,0.08,0.24,0.29,10.99,0.00821917808219178,2317.4657534246576
1975,21556688,0.0,False,Oud-Noord,52.38,4.906,Entire home/apt,4,2,2,14,375.0,3,30,True,0,0,4.9,False,93.75,1125.0,0.06,0.22,0.28,4.99,0.1780821917808219,1885.6849315068494
1976,21558114,0.43,False,Zuid,52.34,4.848,Private room,1,1,1,2,59.0,1,1125,True,0,1,4.45,False,59.0,59.0,0.07,0.12,0.15,2.99,,
1977,21574619,0.96,False,IJburg - Zeeburgereiland,52.38,4.984,Private room,4,1,2,5,100.0,2,1125,True,3,5,4.83,True,25.0,200.0,0.06,0.11,0.19,4.99,0.5287671232876713,510.06849315068496
1978,21633099,1.0,True,De Baarsjes - Oud-West,52.38,4.867,Private room,2,1,1,11,107.0,2,1125,True,0,5,4.83,True,53.5,214.0,0.06,0.24,0.19,4.99,0.0273972602739726,541.4520547945206
1979,21640663,0.8,False,Slotervaart,52.34,4.832,Private room,2,1,1,10,42.0,4,25,True,0,0,4.92,True,21.0,168.0,0.09,0.1,0.13,0.99,0.0,294.64383561643837
1980,21653143,0.75,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,1,10,230.0,3,1125,True,0,0,5.0,False,57.5,690.0,0.09,0.2,0.22,4.99,0.0,1150.0
1981,21653217,0.33,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,6,200.0,2,7,True,0,0,4.77,True,100.0,400.0,0.08,0.21,0.26,4.99,,
1982,21662869,1.0,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,2,10,225.0,2,1125,True,1,1,4.89,True,56.25,450.0,0.05,0.17,0.22,4.99,,
1983,21686745,0.46,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,6,140.0,2,1125,True,2,0,4.68,False,70.0,280.0,0.06,0.16,0.17,4.99,0.005479452054794521,747.6438356164383
1984,21703780,0.74,True,De Pijp - Rivierenbuurt,52.34,4.91,Private room,4,1,3,19,500.0,1,4,True,0,4,4.65,True,125.0,500.0,0.09,0.33,0.32,10.99,0.0,2463.013698630137
1985,21718646,1.0,True,Oud-Oost,52.34,4.926,Private room,2,1,2,9,136.0,2,60,True,6,3,4.86,True,68.0,272.0,0.06,0.14,0.14,4.99,,
1986,21731645,0.33,False,De Baarsjes - Oud-West,52.38,4.848,Entire home/apt,2,1,1,6,127.0,3,14,True,0,0,5.0,False,63.5,381.0,0.07,0.17,0.15,4.99,0.0,635.6164383561644
1987,21746528,0.29,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,9,250.0,2,30,True,13,0,4.84,False,62.5,500.0,0.06,0.13,0.3,4.99,,
1988,21747088,0.0,False,Centrum-West,52.38,4.895,Entire home/apt,3,2,2,4,174.0,21,1125,True,0,0,4.84,False,58.0,3654.0,0.06,0.19,0.19,4.99,0.5068493150684932,870.1095890410959
1989,21747510,0.86,False,Centrum-Oost,52.38,4.914,Entire home/apt,6,3,3,25,540.0,3,1125,True,0,0,4.04,True,90.0,1620.0,0.1,0.19,0.27,10.99,0.00821917808219178,2700.0
1990,21761307,0.79,False,Westerpark,52.38,4.883,Entire home/apt,4,2,2,11,348.0,1,1,True,4,3,4.61,False,87.0,348.0,0.13,0.25,0.3,4.99,0.010958904109589041,1729.7945205479452
1991,21778270,1.0,False,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Entire home/apt,2,1,1,5,110.0,3,1125,True,3,0,5.0,False,55.0,330.0,0.07,0.12,0.15,4.99,0.00821917808219178,559.3150684931506
1992,21779417,0.58,False,Oud-Oost,52.38,4.926,Entire home/apt,2,1,1,9,165.0,2,10,True,0,0,4.75,False,82.5,330.0,0.07,0.17,0.17,4.99,,
1993,21783686,1.0,True,Centrum-West,52.38,4.89,Private room,4,1,4,13,301.0,1,1124,True,1,3,4.96,True,75.25,301.0,0.07,0.23,0.32,4.99,0.15342465753424658,3626.849315068493
1994,21783756,0.67,False,Zuid,52.34,4.88,Entire home/apt,2,1,1,11,200.0,3,1125,True,0,0,5.0,False,100.0,600.0,0.09,0.17,0.25,4.99,0.0,1000.0
1995,21790701,0.99,False,Westerpark,52.38,4.875,Private room,4,1,4,10,195.0,1,1125,True,6,1,4.74,True,48.75,195.0,0.08,0.22,0.19,4.99,0.536986301369863,922.2465753424658
1996,21792561,0.5,False,Westerpark,52.38,4.875,Entire home/apt,4,2,2,10,295.0,4,1125,True,0,0,4.83,False,73.75,1180.0,0.08,0.18,0.29,4.99,0.0,1475.0
1997,21796247,0.65,True,Centrum-West,52.38,4.88,Entire home/apt,4,2,4,20,390.0,2,14,True,2,5,4.96,True,97.5,780.0,0.15,0.32,0.22,4.99,,
1998,21800921,1.0,True,Watergraafsmeer,52.34,4.902,Private room,4,1,3,1,105.0,2,1125,True,1,6,4.93,True,26.25,210.0,0.06,0.13,0.18,4.99,,
1999,21801282,0.69,False,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,4,2,2,14,240.0,2,1125,True,1,0,4.66,True,60.0,480.0,0.1,0.24,0.2,4.99,,
2000,21822487,0.33,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,4,175.0,5,1125,True,3,0,5.0,False,87.5,875.0,0.08,0.27,0.18,4.99,0.00821917808219178,505.4109589041096
2001,21825799,0.53,False,Noord-West,52.4,4.887,Entire home/apt,4,2,2,5,85.0,3,1125,True,0,0,4.71,False,21.25,255.0,0.05,0.13,0.15,4.99,0.4191780821917808,446.7808219178082
2002,21859606,0.9,True,Centrum-West,52.38,4.895,Private room,2,1,1,5,189.0,3,1125,True,5,3,4.93,True,94.5,567.0,0.07,0.18,0.22,4.99,0.39452054794520547,904.3150684931506
2003,21890491,0.33,False,IJburg - Zeeburgereiland,52.34,4.996,Private room,2,1,1,1,100.0,1,1125,True,0,0,0.0,True,50.0,100.0,0.07,0.13,0.18,4.99,,
2004,21907274,1.0,True,Centrum-West,52.38,4.883,Private room,4,1,3,7,101.0,1,1125,True,4,7,4.89,True,25.25,101.0,0.07,0.15,0.18,4.99,,
2005,21930458,0.87,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,10,200.0,3,1125,True,0,0,4.75,False,100.0,600.0,0.08,0.2,0.25,4.99,0.038356164383561646,1001.917808219178
2006,21931133,1.0,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,2,19,399.0,2,13,True,12,0,4.89,False,99.75,798.0,0.1,0.15,0.31,4.99,,
2007,21931660,1.0,False,Westerpark,52.38,4.88,Private room,2,1,2,2,95.0,2,31,True,7,1,4.42,True,47.5,190.0,0.05,0.13,0.14,4.99,,
2008,21943080,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,3,172.0,2,1125,True,0,4,4.6,True,43.0,344.0,0.07,0.22,0.11,4.99,0.4958904109589041,921.4109589041096
2009,21954616,0.0,False,Westerpark,52.38,4.875,Entire home/apt,2,1,1,7,200.0,3,1125,True,0,0,5.0,False,100.0,600.0,0.1,0.16,0.27,4.99,0.0,1000.0
2010,21964561,0.89,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,19,475.0,7,21,True,0,0,4.5,False,118.75,3324.0,0.12,0.18,0.37,10.99,0.8493150684931506,2375.0
2011,21964609,1.0,False,Gaasperdam - Driemond,52.3,4.984,Private room,2,1,1,4,85.0,2,4,True,0,1,4.92,True,42.5,170.0,0.06,0.1,0.16,4.99,,
2012,21976797,0.92,True,Centrum-Oost,52.38,4.906,Private room,2,1,1,5,100.0,3,61,True,0,0,4.89,True,50.0,300.0,0.08,0.17,0.22,4.99,0.38082191780821917,535.8356164383562
2013,21977982,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Private room,2,1,1,3,175.0,2,365,True,6,2,4.89,True,87.5,350.0,0.08,0.19,0.23,4.99,,
2014,21978969,1.0,True,Bos en Lommer,52.38,4.85,Private room,2,1,1,5,55.0,2,1125,True,0,5,4.44,True,27.5,110.0,0.04,0.13,0.15,2.99,,
2015,21979569,1.0,True,Bos en Lommer,52.38,4.85,Private room,2,1,1,9,61.0,2,1125,True,0,7,4.19,True,30.5,122.0,0.06,0.1,0.16,2.99,,
2016,21980258,0.72,False,Zuid,52.34,4.875,Entire home/apt,4,2,2,11,299.0,5,1125,True,0,0,4.7,True,74.75,1495.0,0.1,0.2,0.21,4.99,0.0,1683.9315068493152
2017,21989969,1.0,False,Centrum-West,52.38,4.89,Private room,2,1,1,10,175.0,2,4,True,0,0,4.98,True,87.5,350.0,0.09,0.17,0.22,4.99,,
2018,21994149,0.86,False,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,2,1,1,5,122.0,2,9,True,0,2,5.0,False,61.0,244.0,0.07,0.14,0.19,4.99,,
2019,22014200,0.42,False,Zuid,52.34,4.863,Entire home/apt,2,1,1,7,200.0,3,1125,True,0,1,4.84,False,100.0,600.0,0.09,0.18,0.2,4.99,0.0,1000.0
2020,22028930,0.0,False,Osdorp,52.34,4.8,Entire home/apt,2,1,1,3,94.0,3,1125,True,0,0,4.92,False,47.0,282.0,0.05,0.12,0.15,4.99,0.0,429.2328767123288
2021,22032316,0.51,False,Centrum-Oost,52.38,4.914,Entire home/apt,2,1,2,6,200.0,7,60,True,0,1,4.95,False,100.0,1400.0,0.09,0.26,0.15,4.99,0.0,1000.0
2022,22055478,1.0,True,De Baarsjes - Oud-West,52.38,4.867,Private room,2,1,1,4,101.0,2,30,True,4,7,4.86,True,50.5,202.0,0.08,0.18,0.2,4.99,0.6904109589041096,499.958904109589
2023,22056733,0.0,False,Zuid,52.34,4.86,Entire home/apt,2,1,1,7,130.0,25,1125,True,0,0,4.63,False,65.0,3250.0,0.07,0.18,0.14,4.99,0.0,650.0
2024,22062268,0.88,False,Westerpark,52.38,4.87,Entire home/apt,4,2,2,7,250.0,3,30,True,0,1,5.0,False,62.5,750.0,0.09,0.16,0.34,4.99,0.08493150684931507,1361.7945205479452
2025,22072477,1.0,False,Westerpark,52.38,4.88,Entire home/apt,4,2,2,7,160.0,2,25,True,0,0,4.73,False,40.0,320.0,0.1,0.19,0.23,4.99,,
2026,22081165,0.0,False,Oud-Oost,52.38,4.926,Entire home/apt,2,1,1,8,90.0,4,30,True,0,0,5.0,False,45.0,360.0,0.06,0.1,0.15,4.99,0.0,450.0
2027,22093658,1.0,False,Oostelijk Havengebied - Indische Buurt,52.38,4.945,Private room,2,1,1,4,91.0,2,1125,True,6,0,4.99,True,45.5,182.0,0.07,0.1,0.15,4.99,,
2028,22094067,0.4,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,3,17,550.0,2,30,True,0,4,4.38,True,137.5,1100.0,0.12,0.23,0.31,10.99,,
2029,22097674,1.0,True,Bos en Lommer,52.38,4.85,Private room,2,1,1,1,65.0,2,1125,True,4,10,4.32,False,32.5,130.0,0.06,0.1,0.18,2.99,,
2030,22111919,1.0,False,Noord-West,52.4,4.906,Entire home/apt,4,2,4,9,145.0,3,28,True,0,0,5.0,False,36.25,435.0,0.06,0.11,0.2,4.99,0.0,725.0
2031,22148520,0.26,False,Centrum-Oost,52.38,4.92,Entire home/apt,2,1,1,9,159.0,3,4,True,0,0,4.96,False,79.5,477.0,0.07,0.13,0.17,4.99,0.0,816.9589041095891
2032,22168849,0.19,False,Centrum-Oost,52.38,4.895,Entire home/apt,2,1,1,15,185.0,25,1125,True,1,0,5.0,False,92.5,4624.0,0.09,0.13,0.22,4.99,0.18082191780821918,975.9589041095891
2033,22187951,0.82,True,Centrum-West,52.38,4.89,Entire home/apt,4,2,2,6,222.0,2,1125,True,0,6,4.86,True,55.5,444.0,0.07,0.21,0.22,4.99,,
2034,22188513,0.0,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,3,15,340.0,2,8,True,0,0,4.82,False,85.0,680.0,0.09,0.24,0.29,4.99,,
2035,22216801,0.61,False,Centrum-Oost,52.38,4.9,Entire home/apt,4,2,2,9,300.0,3,30,True,0,1,4.58,False,75.0,900.0,0.1,0.17,0.22,4.99,0.08493150684931507,1500.0
2036,22263693,0.74,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,2,10,250.0,3,1125,True,0,1,4.91,False,62.5,750.0,0.07,0.12,0.24,4.99,0.0,1342.4520547945206
2037,22285140,1.0,True,Bijlmer-Centrum,52.3,4.945,Entire home/apt,2,1,1,6,99.0,3,1125,True,5,5,4.88,False,49.5,297.0,0.05,0.14,0.14,4.99,0.18904109589041096,490.6027397260274
2038,22289473,0.83,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,2,4,140.0,3,15,True,0,0,4.73,False,70.0,420.0,0.06,0.09,0.18,4.99,0.0821917808219178,700.0
2039,22303547,1.0,True,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,3,2,1,4,117.0,2,1125,True,0,0,4.95,False,39.0,234.0,0.08,0.13,0.16,4.99,,
2040,22305196,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Private room,2,1,1,5,171.0,2,20,True,4,6,4.79,False,85.5,342.0,0.08,0.19,0.21,4.99,,
2041,22332602,0.71,False,Oud-Oost,52.34,4.91,Private room,3,1,3,6,132.0,2,1125,True,0,0,4.78,False,44.0,264.0,0.08,0.1,0.13,4.99,,
2042,22340202,0.3,False,Centrum-Oost,52.38,4.895,Private room,2,1,1,7,233.0,2,1125,True,0,1,4.71,False,116.5,466.0,0.1,0.26,0.18,4.99,,
2043,22347011,0.96,False,Centrum-West,52.38,4.887,Private room,3,1,1,6,209.0,2,60,True,2,5,4.88,False,69.7,418.0,0.08,0.2,0.23,4.99,,
2044,22355507,1.0,False,Gaasperdam - Driemond,52.3,5.016,Private room,3,1,2,5,95.0,2,8,True,1,3,4.97,True,31.67,190.0,0.07,0.11,0.15,4.99,,
2045,22367852,0.92,True,Centrum-West,52.38,4.88,Private room,2,1,1,9,114.0,3,1125,True,4,6,4.93,False,57.0,342.0,0.08,0.16,0.22,4.99,0.5178082191780822,563.6986301369863
2046,22383098,0.8,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,3,4,120.0,7,365,True,7,1,4.15,True,30.0,840.0,0.05,0.18,0.16,4.99,0.19452054794520549,579.8767123287671
2047,22383562,1.0,False,Westerpark,52.38,4.875,Entire home/apt,4,2,4,8,232.0,7,365,True,9,0,4.17,True,58.0,1624.0,0.06,0.23,0.27,4.99,0.1506849315068493,608.2191780821918
2048,22383593,0.33,False,Oud-Noord,52.4,4.945,Private room,4,1,3,11,150.0,3,1125,True,2,3,4.99,False,37.5,450.0,0.07,0.11,0.19,4.99,0.7780821917808219,750.0
2049,22383767,0.75,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,3,9,229.0,7,365,True,23,0,4.05,True,57.25,1603.0,0.08,0.27,0.29,4.99,0.9342465753424658,641.082191780822
2050,22405862,0.54,False,Oud-Noord,52.4,4.906,Entire home/apt,4,2,4,12,250.0,3,30,True,0,0,4.33,False,62.5,750.0,0.05,0.17,0.3,4.99,0.049315068493150684,1282.3561643835617
2051,22433970,0.02,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,9,233.0,2,1125,True,0,1,4.97,False,116.5,466.0,0.06,0.15,0.2,4.99,,
2052,22458840,1.0,False,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,5,10,250.0,3,23,True,0,0,4.71,False,62.5,750.0,0.06,0.24,0.3,4.99,0.0273972602739726,1306.6849315068494
2053,22494877,1.0,True,Centrum-West,52.38,4.9,Private room,2,1,1,5,139.0,2,5,True,6,8,4.97,True,69.5,278.0,0.06,0.16,0.2,4.99,,
2054,22500574,0.0,False,Zuid,52.34,4.87,Entire home/apt,2,1,1,6,110.0,20,1125,True,1,0,4.57,False,55.0,2200.0,0.06,0.1,0.18,4.99,0.42191780821917807,550.0
